"Date.Day","Date.Full","Date.Month","Date.Year","Show.Name","Show.Theatre","Show.Type","Statistics.Attendance","Statistics.Capacity","Statistics.Gross","Statistics.Gross Potential","Statistics.Performances"
"8","12/8/2013","12","2013","After Midnight","Brooks Atkinson","Musical","6747","81","658456","66","8"
"8","12/8/2013","12","2013","Annie '12","Palace","Musical","10535","93","928775","75","8"
"8","12/8/2013","12","2013","Beautiful","Stephen Sondheim","Musical","7470","91","814141","80","0"
"8","12/8/2013","12","2013","Betrayal '13","Ethel Barrymore","Play","8424","100","1267872","113","8"
"8","12/8/2013","12","2013","Big Fish","Neil Simon","Musical","8082","72","571516","42","8"
"8","12/8/2013","12","2013","Chicago","Ambassador","Musical","6676","77","561309","55","8"
"8","12/8/2013","12","2013","Cinderella","Broadway","Musical","10380","74","952103","59","8"
"8","12/8/2013","12","2013","First Date","Longacre","Musical","5407","63","378214","44","8"
"8","12/8/2013","12","2013","Jersey Boys","August Wilson","Musical","8618","88","1030341","80","8"
"8","12/8/2013","12","2013","Kinky Boots","Al Hirschfeld","Musical","11364","100","1741845","116","8"
"8","12/8/2013","12","2013","Macbeth '13 (Lct)","Vivian Beaumont","Play","5589","67","364191","35","8"
"8","12/8/2013","12","2013","Mamma Mia!","Broadhurst","Musical","7529","81","651660","60","8"
"8","12/8/2013","12","2013","Matilda","Shubert","Musical","11122","97","1190187","93","8"
"8","12/8/2013","12","2013","Motown The Musical","Lunt-Fontanne","Musical","11593","96","1563294","110","8"
"8","12/8/2013","12","2013","Newsies","Nederlander","Musical","8408","89","796482","72","8"
"8","12/8/2013","12","2013","No Man'S Land/Waiting For Godot","Cort","Play","7579","88","645781","73","8"
"8","12/8/2013","12","2013","Once","Jacobs","Musical","6811","80","772700","74","8"
"8","12/8/2013","12","2013","Pippin","Music Box","Musical","7290","92","876605","84","8"
"8","12/8/2013","12","2013","Rock Of Ages","Helen Hayes","Musical","4438","95","437535","70","8"
"8","12/8/2013","12","2013","Romeo And Juliet","Richard Rodgers","Play","5862","56","387100","31","8"
"8","12/8/2013","12","2013","Spider-Man Turn Off The Dark","Foxwoods","Musical","12374","98","987825","55","8"
"8","12/8/2013","12","2013","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1877347","135","8"
"8","12/8/2013","12","2013","The Glass Menagerie '13","Booth","Play","4517","73","521121","67","8"
"8","12/8/2013","12","2013","The Lion King","Minskoff","Musical","12625","93","1955923","92","8"
"8","12/8/2013","12","2013","The Phantom Of The Opera","Majestic","Musical","9781","76","863893","63","8"
"8","12/8/2013","12","2013","The Snow Geese","Friedman","Play","3799","73","186087","31","8"
"8","12/8/2013","12","2013","Twelfth Night/Richard Iii","Belasco","Play","8120","97","794894","89","8"
"8","12/8/2013","12","2013","Wicked","Gershwin","Musical","15261","100","2036322","121","8"
"15","12/15/2013","12","2013","700 Sundays '13","Imperial","Play","7649","87","1134137","102","6"
"15","12/15/2013","12","2013","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5405","74","516342","58","8"
"15","12/15/2013","12","2013","A Night With Janis Joplin","Lyceum","Musical","4176","69","373869","56","8"
"15","12/15/2013","12","2013","After Midnight","Brooks Atkinson","Musical","6131","74","626198","63","8"
"15","12/15/2013","12","2013","Annie '12","Palace","Musical","10685","94","921884","75","8"
"15","12/15/2013","12","2013","Beautiful","Stephen Sondheim","Musical","7137","87","771883","76","0"
"15","12/15/2013","12","2013","Betrayal '13","Ethel Barrymore","Play","8424","100","1284344","115","8"
"15","12/15/2013","12","2013","Big Fish","Neil Simon","Musical","7721","68","503315","37","8"
"15","12/15/2013","12","2013","Chicago","Ambassador","Musical","6042","70","507963","50","8"
"15","12/15/2013","12","2013","Cinderella","Broadway","Musical","9201","66","824748","51","8"
"15","12/15/2013","12","2013","First Date","Longacre","Musical","5241","61","355595","41","8"
"15","12/15/2013","12","2013","Jersey Boys","August Wilson","Musical","8423","86","953819","74","8"
"15","12/15/2013","12","2013","Kinky Boots","Al Hirschfeld","Musical","11464","101","1768672","118","8"
"15","12/15/2013","12","2013","Macbeth '13 (Lct)","Vivian Beaumont","Play","5566","66","363665","35","8"
"15","12/15/2013","12","2013","Mamma Mia!","Broadhurst","Musical","6243","67","541254","50","8"
"15","12/15/2013","12","2013","Matilda","Shubert","Musical","11178","98","1157142","91","8"
"15","12/15/2013","12","2013","Motown The Musical","Lunt-Fontanne","Musical","11527","96","1538154","109","8"
"15","12/15/2013","12","2013","Newsies","Nederlander","Musical","9192","97","789589","73","8"
"15","12/15/2013","12","2013","No Man'S Land/Waiting For Godot","Cort","Play","7489","87","694111","78","8"
"15","12/15/2013","12","2013","Once","Jacobs","Musical","6818","80","737982","73","8"
"15","12/15/2013","12","2013","Pippin","Music Box","Musical","7179","91","844011","80","8"
"15","12/15/2013","12","2013","Rock Of Ages","Helen Hayes","Musical","4312","92","408587","66","8"
"15","12/15/2013","12","2013","Spider-Man Turn Off The Dark","Foxwoods","Musical","13405","106","1054823","58","8"
"15","12/15/2013","12","2013","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1865333","134","8"
"15","12/15/2013","12","2013","The Glass Menagerie '13","Booth","Play","4460","72","504266","65","8"
"15","12/15/2013","12","2013","The Lion King","Minskoff","Musical","12809","94","1818825","87","8"
"15","12/15/2013","12","2013","The Phantom Of The Opera","Majestic","Musical","9414","73","809501","59","8"
"15","12/15/2013","12","2013","The Snow Geese","Friedman","Play","3430","75","130484","25","7"
"15","12/15/2013","12","2013","Twelfth Night/Richard Iii","Belasco","Play","8368","100","805442","90","8"
"15","12/15/2013","12","2013","Wicked","Gershwin","Musical","15008","99","1971945","117","8"
"22","12/22/2013","12","2013","700 Sundays '13","Imperial","Play","7549","86","1064456","96","6"
"22","12/22/2013","12","2013","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5666","78","539230","60","8"
"22","12/22/2013","12","2013","A Night With Janis Joplin","Lyceum","Musical","3518","58","291763","43","8"
"22","12/22/2013","12","2013","After Midnight","Brooks Atkinson","Musical","6180","75","612939","62","8"
"22","12/22/2013","12","2013","Annie '12","Palace","Musical","11830","104","1037800","84","8"
"22","12/22/2013","12","2013","Beautiful","Stephen Sondheim","Musical","7056","86","711141","70","0"
"22","12/22/2013","12","2013","Betrayal '13","Ethel Barrymore","Play","8424","100","1276143","114","8"
"22","12/22/2013","12","2013","Big Fish","Neil Simon","Musical","7925","70","538081","39","8"
"22","12/22/2013","12","2013","Chicago","Ambassador","Musical","7026","81","594505","59","8"
"22","12/22/2013","12","2013","Cinderella","Broadway","Musical","9795","70","881703","55","8"
"22","12/22/2013","12","2013","First Date","Longacre","Musical","5599","65","361670","42","8"
"22","12/22/2013","12","2013","Jersey Boys","August Wilson","Musical","8130","83","871578","67","8"
"22","12/22/2013","12","2013","Kinky Boots","Al Hirschfeld","Musical","11080","97","1719272","115","8"
"22","12/22/2013","12","2013","Macbeth '13 (Lct)","Vivian Beaumont","Play","5769","69","334034","32","8"
"22","12/22/2013","12","2013","Machinal","American Airlines","Play","2012","69","70446","21","0"
"22","12/22/2013","12","2013","Mamma Mia!","Broadhurst","Musical","7200","77","627873","58","8"
"22","12/22/2013","12","2013","Matilda","Shubert","Musical","11265","98","1286509","101","8"
"22","12/22/2013","12","2013","Motown The Musical","Lunt-Fontanne","Musical","10970","91","1407739","99","8"
"22","12/22/2013","12","2013","Newsies","Nederlander","Musical","8767","92","805718","71","8"
"22","12/22/2013","12","2013","No Man'S Land/Waiting For Godot","Cort","Play","7767","90","720707","81","8"
"22","12/22/2013","12","2013","Once","Jacobs","Musical","6666","79","722299","71","8"
"22","12/22/2013","12","2013","Pippin","Music Box","Musical","7150","90","831288","79","8"
"22","12/22/2013","12","2013","Rock Of Ages","Helen Hayes","Musical","3576","88","351984","63","7"
"22","12/22/2013","12","2013","Spider-Man Turn Off The Dark","Foxwoods","Musical","12755","101","1203125","67","8"
"22","12/22/2013","12","2013","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1962932","128","8"
"22","12/22/2013","12","2013","The Glass Menagerie '13","Booth","Play","4379","70","504049","65","8"
"22","12/22/2013","12","2013","The Lion King","Minskoff","Musical","13399","99","2206379","97","8"
"22","12/22/2013","12","2013","The Phantom Of The Opera","Majestic","Musical","10896","85","1005309","74","8"
"22","12/22/2013","12","2013","Twelfth Night/Richard Iii","Belasco","Play","8524","101","845435","95","8"
"22","12/22/2013","12","2013","Wicked","Gershwin","Musical","14486","97","2153098","128","8"
"29","12/29/2013","12","2013","700 Sundays '13","Imperial","Play","8770","100","1403415","126","6"
"29","12/29/2013","12","2013","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","7602","93","816932","75","9"
"29","12/29/2013","12","2013","A Night With Janis Joplin","Lyceum","Musical","4943","74","444357","63","8"
"29","12/29/2013","12","2013","After Midnight","Brooks Atkinson","Musical","7529","91","891410","90","8"
"29","12/29/2013","12","2013","Annie '12","Palace","Musical","13226","97","1566847","127","8"
"29","12/29/2013","12","2013","Beautiful","Stephen Sondheim","Musical","7160","87","838845","74","0"
"29","12/29/2013","12","2013","Betrayal '13","Ethel Barrymore","Play","9477","100","1442087","114","9"
"29","12/29/2013","12","2013","Big Fish","Neil Simon","Musical","11163","88","950667","59","9"
"29","12/29/2013","12","2013","Chicago","Ambassador","Musical","8792","102","1059107","105","8"
"29","12/29/2013","12","2013","Cinderella","Broadway","Musical","13523","97","1479890","91","8"
"29","12/29/2013","12","2013","First Date","Longacre","Musical","6584","77","514551","59","8"
"29","12/29/2013","12","2013","Jersey Boys","August Wilson","Musical","9619","98","1285451","100","8"
"29","12/29/2013","12","2013","Kinky Boots","Al Hirschfeld","Musical","12914","101","2247240","124","9"
"29","12/29/2013","12","2013","Macbeth '13 (Lct)","Vivian Beaumont","Play","5746","69","384940","34","8"
"29","12/29/2013","12","2013","Machinal","American Airlines","Play","2772","64","111626","22","0"
"29","12/29/2013","12","2013","Mamma Mia!","Broadhurst","Musical","10269","98","1172129","96","9"
"29","12/29/2013","12","2013","Matilda","Shubert","Musical","11544","101","1732800","136","8"
"29","12/29/2013","12","2013","Motown The Musical","Lunt-Fontanne","Musical","12070","100","1708597","121","8"
"29","12/29/2013","12","2013","Newsies","Nederlander","Musical","10762","101","1278045","85","9"
"29","12/29/2013","12","2013","No Man'S Land/Waiting For Godot","Cort","Play","8485","99","911906","101","8"
"29","12/29/2013","12","2013","Once","Jacobs","Musical","8482","100","1035178","101","8"
"29","12/29/2013","12","2013","Pippin","Music Box","Musical","8025","101","1245604","119","8"
"29","12/29/2013","12","2013","Rock Of Ages","Helen Hayes","Musical","5114","97","612102","84","9"
"29","12/29/2013","12","2013","Spider-Man Turn Off The Dark","Foxwoods","Musical","16803","97","2176436","109","9"
"29","12/29/2013","12","2013","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","2145404","146","8"
"29","12/29/2013","12","2013","The Glass Menagerie '13","Booth","Play","5515","89","660124","85","8"
"29","12/29/2013","12","2013","The Lion King","Minskoff","Musical","15307","100","2837158","108","9"
"29","12/29/2013","12","2013","The Phantom Of The Opera","Majestic","Musical","14622","101","1843296","118","9"
"29","12/29/2013","12","2013","Twelfth Night/Richard Iii","Belasco","Play","7464","101","786377","101","7"
"29","12/29/2013","12","2013","Wicked","Gershwin","Musical","17352","100","3201333","121","9"
"5","1/5/2014","1","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5724","90","544066","64","7"
"5","1/5/2014","1","2014","A Night With Janis Joplin","Lyceum","Musical","4177","62","369944","53","8"
"5","1/5/2014","1","2014","After Midnight","Brooks Atkinson","Musical","5637","68","579804","58","8"
"5","1/5/2014","1","2014","Annie '12","Palace","Musical","13619","100","1387296","112","8"
"5","1/5/2014","1","2014","Beautiful","Stephen Sondheim","Musical","6602","80","740451","65","0"
"5","1/5/2014","1","2014","Betrayal '13","Ethel Barrymore","Play","9477","100","1367059","108","9"
"5","1/5/2014","1","2014","Chicago","Ambassador","Musical","7973","92","923074","91","8"
"5","1/5/2014","1","2014","Cinderella","Broadway","Musical","11431","82","1123628","70","8"
"5","1/5/2014","1","2014","First Date","Longacre","Musical","7441","87","563371","65","8"
"5","1/5/2014","1","2014","Jersey Boys","August Wilson","Musical","7707","78","928795","72","8"
"5","1/5/2014","1","2014","Kinky Boots","Al Hirschfeld","Musical","11348","100","1781938","111","8"
"5","1/5/2014","1","2014","Macbeth '13 (Lct)","Vivian Beaumont","Play","5518","66","362880","32","8"
"5","1/5/2014","1","2014","Machinal","American Airlines","Play","3176","62","126078","22","0"
"5","1/5/2014","1","2014","Mamma Mia!","Broadhurst","Musical","8190","100","825532","87","7"
"5","1/5/2014","1","2014","Matilda","Shubert","Musical","11544","101","1654803","130","8"
"5","1/5/2014","1","2014","Motown The Musical","Lunt-Fontanne","Musical","10758","89","1334907","94","8"
"5","1/5/2014","1","2014","Newsies","Nederlander","Musical","9304","98","934998","81","8"
"5","1/5/2014","1","2014","No Man'S Land/Waiting For Godot","Cort","Play","8035","94","786972","88","8"
"5","1/5/2014","1","2014","Once","Jacobs","Musical","7979","94","834442","81","8"
"5","1/5/2014","1","2014","Outside Mullingar","Friedman","Play","2078","80","116334","39","0"
"5","1/5/2014","1","2014","Pippin","Music Box","Musical","7766","98","1026769","98","8"
"5","1/5/2014","1","2014","Rock Of Ages","Helen Hayes","Musical","3921","84","439311","71","8"
"5","1/5/2014","1","2014","Spider-Man Turn Off The Dark","Foxwoods","Musical","14895","96","1782904","99","8"
"5","1/5/2014","1","2014","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1948385","132","8"
"5","1/5/2014","1","2014","The Glass Menagerie '13","Booth","Play","4835","78","542803","70","8"
"5","1/5/2014","1","2014","The Lion King","Minskoff","Musical","13603","100","2332390","104","8"
"5","1/5/2014","1","2014","The Phantom Of The Opera","Majestic","Musical","11195","100","1357647","113","7"
"5","1/5/2014","1","2014","Twelfth Night/Richard Iii","Belasco","Play","8561","102","871219","98","8"
"5","1/5/2014","1","2014","Wicked","Gershwin","Musical","15424","100","2454630","123","8"
"12","1/12/2014","1","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","6027","83","526669","59","8"
"12","1/12/2014","1","2014","A Night With Janis Joplin","Lyceum","Musical","4114","61","331705","47","8"
"12","1/12/2014","1","2014","After Midnight","Brooks Atkinson","Musical","5849","71","522397","52","8"
"12","1/12/2014","1","2014","Beautiful","Stephen Sondheim","Musical","7882","96","622394","61","1"
"12","1/12/2014","1","2014","Bronx Bombers","Circle In The Square","Play","1692","55","128209","34","0"
"12","1/12/2014","1","2014","Chicago","Ambassador","Musical","6058","70","480262","47","8"
"12","1/12/2014","1","2014","Cinderella","Broadway","Musical","8263","59","642019","40","8"
"12","1/12/2014","1","2014","Jersey Boys","August Wilson","Musical","6872","70","715549","62","8"
"12","1/12/2014","1","2014","Kinky Boots","Al Hirschfeld","Musical","11076","97","1463770","98","8"
"12","1/12/2014","1","2014","Macbeth '13 (Lct)","Vivian Beaumont","Play","6875","82","449047","43","8"
"12","1/12/2014","1","2014","Machinal","American Airlines","Play","4521","78","197634","30","0"
"12","1/12/2014","1","2014","Mamma Mia!","Broadhurst","Musical","6590","71","504214","46","8"
"12","1/12/2014","1","2014","Matilda","Shubert","Musical","11221","98","1138576","89","8"
"12","1/12/2014","1","2014","Motown The Musical","Lunt-Fontanne","Musical","9912","82","1113620","79","8"
"12","1/12/2014","1","2014","Newsies","Nederlander","Musical","8628","91","722110","72","8"
"12","1/12/2014","1","2014","No Man'S Land/Waiting For Godot","Cort","Play","7875","92","718285","81","8"
"12","1/12/2014","1","2014","Once","Jacobs","Musical","6357","75","631440","62","8"
"12","1/12/2014","1","2014","Outside Mullingar","Friedman","Play","3974","87","208084","40","0"
"12","1/12/2014","1","2014","Pippin","Music Box","Musical","7397","93","785586","75","8"
"12","1/12/2014","1","2014","Rock Of Ages","Helen Hayes","Musical","4337","93","371622","60","8"
"12","1/12/2014","1","2014","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1709586","123","8"
"12","1/12/2014","1","2014","The Glass Menagerie '13","Booth","Play","5328","86","537792","70","8"
"12","1/12/2014","1","2014","The Lion King","Minskoff","Musical","13230","97","1714261","96","8"
"12","1/12/2014","1","2014","The Phantom Of The Opera","Majestic","Musical","10335","80","811982","59","8"
"12","1/12/2014","1","2014","Twelfth Night/Richard Iii","Belasco","Play","8562","102","852893","96","8"
"12","1/12/2014","1","2014","Wicked","Gershwin","Musical","14561","97","1679996","100","8"
"19","1/19/2014","1","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","6010","83","527598","59","8"
"19","1/19/2014","1","2014","A Night With Janis Joplin","Lyceum","Musical","4643","69","339451","48","8"
"19","1/19/2014","1","2014","After Midnight","Brooks Atkinson","Musical","6454","78","590401","59","8"
"19","1/19/2014","1","2014","Beautiful","Stephen Sondheim","Musical","8025","98","850362","84","8"
"19","1/19/2014","1","2014","Bronx Bombers","Circle In The Square","Play","3803","62","167974","23","0"
"19","1/19/2014","1","2014","Chicago","Ambassador","Musical","6575","76","495368","49","8"
"19","1/19/2014","1","2014","Cinderella","Broadway","Musical","10185","73","781752","48","8"
"19","1/19/2014","1","2014","Jersey Boys","August Wilson","Musical","6732","69","709931","60","8"
"19","1/19/2014","1","2014","Kinky Boots","Al Hirschfeld","Musical","10795","95","1527348","97","8"
"19","1/19/2014","1","2014","Machinal","American Airlines","Play","4653","80","214329","32","5"
"19","1/19/2014","1","2014","Mamma Mia!","Broadhurst","Musical","7064","76","538818","50","8"
"19","1/19/2014","1","2014","Matilda","Shubert","Musical","10594","92","1130146","89","8"
"19","1/19/2014","1","2014","Motown The Musical","Lunt-Fontanne","Musical","10235","85","1169588","83","8"
"19","1/19/2014","1","2014","Newsies","Nederlander","Musical","8110","86","717531","71","8"
"19","1/19/2014","1","2014","No Man'S Land/Waiting For Godot","Cort","Play","7079","82","692954","78","8"
"19","1/19/2014","1","2014","Once","Jacobs","Musical","6306","74","657372","65","8"
"19","1/19/2014","1","2014","Outside Mullingar","Friedman","Play","4982","96","282706","48","0"
"19","1/19/2014","1","2014","Pippin","Music Box","Musical","7010","89","768965","73","8"
"19","1/19/2014","1","2014","Rock Of Ages","Helen Hayes","Musical","4120","88","361214","58","8"
"19","1/19/2014","1","2014","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1750313","126","8"
"19","1/19/2014","1","2014","The Bridges Of Madison County","Schoenfeld","Musical","2783","91","212261","54","0"
"19","1/19/2014","1","2014","The Glass Menagerie '13","Booth","Play","5608","90","563227","74","8"
"19","1/19/2014","1","2014","The Lion King","Minskoff","Musical","13292","98","1653132","97","8"
"19","1/19/2014","1","2014","The Phantom Of The Opera","Majestic","Musical","9388","73","757978","55","8"
"19","1/19/2014","1","2014","Twelfth Night/Richard Iii","Belasco","Play","8571","102","881048","99","8"
"19","1/19/2014","1","2014","Wicked","Gershwin","Musical","14273","99","1749967","104","8"
"26","1/26/2014","1","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5935","82","499786","56","8"
"26","1/26/2014","1","2014","A Night With Janis Joplin","Lyceum","Musical","4242","63","314542","45","8"
"26","1/26/2014","1","2014","After Midnight","Brooks Atkinson","Musical","6841","83","572163","57","8"
"26","1/26/2014","1","2014","Beautiful","Stephen Sondheim","Musical","7415","90","835905","82","8"
"26","1/26/2014","1","2014","Bronx Bombers","Circle In The Square","Play","3886","63","157099","22","0"
"26","1/26/2014","1","2014","Chicago","Ambassador","Musical","6506","75","488313","48","8"
"26","1/26/2014","1","2014","Cinderella","Broadway","Musical","9169","65","695161","43","8"
"26","1/26/2014","1","2014","Jersey Boys","August Wilson","Musical","7118","72","702496","61","8"
"26","1/26/2014","1","2014","Kinky Boots","Al Hirschfeld","Musical","10633","93","1385078","92","8"
"26","1/26/2014","1","2014","Machinal","American Airlines","Play","3631","62","189739","29","8"
"26","1/26/2014","1","2014","Mamma Mia!","Broadhurst","Musical","7182","77","518241","48","8"
"26","1/26/2014","1","2014","Matilda","Shubert","Musical","11106","97","1053614","83","8"
"26","1/26/2014","1","2014","Motown The Musical","Lunt-Fontanne","Musical","10338","86","1115402","79","8"
"26","1/26/2014","1","2014","Newsies","Nederlander","Musical","8259","87","687813","69","8"
"26","1/26/2014","1","2014","No Man'S Land/Waiting For Godot","Cort","Play","6579","77","596123","67","8"
"26","1/26/2014","1","2014","Once","Jacobs","Musical","6797","80","639104","63","8"
"26","1/26/2014","1","2014","Outside Mullingar","Friedman","Play","4825","93","225870","42","5"
"26","1/26/2014","1","2014","Pippin","Music Box","Musical","7067","89","720127","69","8"
"26","1/26/2014","1","2014","Rock Of Ages","Helen Hayes","Musical","4120","88","350837","56","8"
"26","1/26/2014","1","2014","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1660267","119","8"
"26","1/26/2014","1","2014","The Bridges Of Madison County","Schoenfeld","Musical","5846","82","376494","43","0"
"26","1/26/2014","1","2014","The Glass Menagerie '13","Booth","Play","5442","87","509628","67","8"
"26","1/26/2014","1","2014","The Lion King","Minskoff","Musical","13424","99","1608611","96","8"
"26","1/26/2014","1","2014","The Phantom Of The Opera","Majestic","Musical","10206","79","742269","54","8"
"26","1/26/2014","1","2014","Twelfth Night/Richard Iii","Belasco","Play","8410","100","878829","99","8"
"26","1/26/2014","1","2014","Wicked","Gershwin","Musical","15044","98","1598920","95","8"
"2","2/2/2014","2","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5472","75","420646","47","8"
"2","2/2/2014","2","2014","A Night With Janis Joplin","Lyceum","Musical","3254","48","231225","33","8"
"2","2/2/2014","2","2014","After Midnight","Brooks Atkinson","Musical","6983","84","584044","59","8"
"2","2/2/2014","2","2014","Beautiful","Stephen Sondheim","Musical","7158","87","745443","72","8"
"2","2/2/2014","2","2014","Bronx Bombers","Circle In The Square","Play","4470","73","137015","19","0"
"2","2/2/2014","2","2014","Chicago","Ambassador","Musical","4643","54","340481","34","8"
"2","2/2/2014","2","2014","Cinderella","Broadway","Musical","7482","53","508604","32","8"
"2","2/2/2014","2","2014","Jersey Boys","August Wilson","Musical","5760","59","538710","47","8"
"2","2/2/2014","2","2014","Kinky Boots","Al Hirschfeld","Musical","10421","91","1173857","78","8"
"2","2/2/2014","2","2014","Machinal","American Airlines","Play","3192","63","196201","34","7"
"2","2/2/2014","2","2014","Mamma Mia!","Broadhurst","Musical","5291","57","343596","31","8"
"2","2/2/2014","2","2014","Matilda","Shubert","Musical","10910","95","969639","76","8"
"2","2/2/2014","2","2014","Motown The Musical","Lunt-Fontanne","Musical","9694","80","978954","69","8"
"2","2/2/2014","2","2014","Newsies","Nederlander","Musical","7678","81","568494","57","8"
"2","2/2/2014","2","2014","No Man'S Land/Waiting For Godot","Cort","Play","6337","74","536711","60","8"
"2","2/2/2014","2","2014","Once","Jacobs","Musical","6331","75","552672","55","8"
"2","2/2/2014","2","2014","Outside Mullingar","Friedman","Play","4648","89","317000","50","8"
"2","2/2/2014","2","2014","Pippin","Music Box","Musical","6780","86","614740","59","8"
"2","2/2/2014","2","2014","Rock Of Ages","Helen Hayes","Musical","3494","75","289178","47","8"
"2","2/2/2014","2","2014","The Book Of Mormon","Eugene O'Neill","Musical","8724","102","1641717","118","8"
"2","2/2/2014","2","2014","The Bridges Of Madison County","Schoenfeld","Musical","5826","82","337841","39","0"
"2","2/2/2014","2","2014","The Glass Menagerie '13","Booth","Play","5246","84","462224","61","8"
"2","2/2/2014","2","2014","The Lion King","Minskoff","Musical","12063","89","1293167","79","8"
"2","2/2/2014","2","2014","The Phantom Of The Opera","Majestic","Musical","8839","69","622287","45","8"
"2","2/2/2014","2","2014","Twelfth Night/Richard Iii","Belasco","Play","8586","102","907006","102","8"
"2","2/2/2014","2","2014","Wicked","Gershwin","Musical","13810","95","1403247","83","8"
"9","2/9/2014","2","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5498","76","452612","51","8"
"9","2/9/2014","2","2014","A Night With Janis Joplin","Lyceum","Musical","4352","74","342185","56","7"
"9","2/9/2014","2","2014","After Midnight","Brooks Atkinson","Musical","7426","90","647925","65","8"
"9","2/9/2014","2","2014","Beautiful","Stephen Sondheim","Musical","7460","91","832495","81","8"
"9","2/9/2014","2","2014","Bronx Bombers","Circle In The Square","Play","4261","69","134027","18","5"
"9","2/9/2014","2","2014","Chicago","Ambassador","Musical","5148","60","394400","39","8"
"9","2/9/2014","2","2014","Cinderella","Broadway","Musical","7937","57","633396","39","8"
"9","2/9/2014","2","2014","Jersey Boys","August Wilson","Musical","6485","66","618954","54","8"
"9","2/9/2014","2","2014","Kinky Boots","Al Hirschfeld","Musical","10607","93","1284663","86","8"
"9","2/9/2014","2","2014","Machinal","American Airlines","Play","3583","62","215339","32","8"
"9","2/9/2014","2","2014","Mamma Mia!","Broadhurst","Musical","5732","61","419553","37","8"
"9","2/9/2014","2","2014","Matilda","Shubert","Musical","10243","89","926219","73","8"
"9","2/9/2014","2","2014","Motown The Musical","Lunt-Fontanne","Musical","9864","82","1005080","71","8"
"9","2/9/2014","2","2014","Newsies","Nederlander","Musical","7697","81","602699","62","8"
"9","2/9/2014","2","2014","No Man'S Land/Waiting For Godot","Cort","Play","6284","73","551720","62","8"
"9","2/9/2014","2","2014","Once","Jacobs","Musical","6489","77","587345","58","8"
"9","2/9/2014","2","2014","Outside Mullingar","Friedman","Play","4842","93","331915","52","8"
"9","2/9/2014","2","2014","Pippin","Music Box","Musical","6398","81","624252","60","8"
"9","2/9/2014","2","2014","Rock Of Ages","Helen Hayes","Musical","3842","82","321202","52","8"
"9","2/9/2014","2","2014","The Book Of Mormon","Eugene O'Neill","Musical","8752","103","1608197","116","8"
"9","2/9/2014","2","2014","The Bridges Of Madison County","Schoenfeld","Musical","5585","69","377124","38","0"
"9","2/9/2014","2","2014","The Glass Menagerie '13","Booth","Play","5017","81","466556","61","8"
"9","2/9/2014","2","2014","The Lion King","Minskoff","Musical","13313","98","1397103","90","8"
"9","2/9/2014","2","2014","The Phantom Of The Opera","Majestic","Musical","9029","70","659176","48","8"
"9","2/9/2014","2","2014","Twelfth Night/Richard Iii","Belasco","Play","8585","102","914033","103","8"
"9","2/9/2014","2","2014","Wicked","Gershwin","Musical","13992","97","1493721","89","8"
"16","2/16/2014","2","2014","A Gentleman'S Guide To Love And Murder","Walter Kerr","Musical","5497","76","471751","53","8"
"16","2/16/2014","2","2014","After Midnight","Brooks Atkinson","Musical","6870","83","619847","62","8"
"16","2/16/2014","2","2014","All The Way","Neil Simon","Play","8188","72","770789","56","0"
"16","2/16/2014","2","2014","Beautiful","Stephen Sondheim","Musical","7497","91","901903","88","8"
"16","2/16/2014","2","2014","Bronx Bombers","Circle In The Square","Play","3844","63","177559","24","8"
"16","2/16/2014","2","2014","Chicago","Ambassador","Musical","6380","74","571596","56","8"
"16","2/16/2014","2","2014","Cinderella","Broadway","Musical","10384","74","896903","55","8"
"16","2/16/2014","2","2014","Jersey Boys","August Wilson","Musical","6499","66","725805","61","8"
"16","2/16/2014","2","2014","Kinky Boots","Al Hirschfeld","Musical","10243","90","1431140","92","8"
"16","2/16/2014","2","2014","Machinal","American Airlines","Play","3763","65","216017","32","8"
"16","2/16/2014","2","2014","Mamma Mia!","Broadhurst","Musical","6908","74","550858","49","8"
"16","2/16/2014","2","2014","Matilda","Shubert","Musical","10340","90","1146444","89","8"
"16","2/16/2014","2","2014","Motown The Musical","Lunt-Fontanne","Musical","10977","91","1197720","85","8"
"16","2/16/2014","2","2014","Newsies","Nederlander","Musical","8910","94","748187","74","8"
"16","2/16/2014","2","2014","No Man'S Land/Waiting For Godot","Cort","Play","6544","76","606324","68","8"
